"InvoiceNo","InvoiceDate","Country"
"542083",2011-01-25 12:26:00,"United Kingdom"
"542083",2011-01-25 12:26:00,"United Kingdom"
"542083",2011-01-25 12:26:00,"United Kingdom"
"542083",2011-01-25 12:26:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542084",2011-01-25 12:31:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"542085",2011-01-25 12:33:00,"United Kingdom"
"C542086",2011-01-25 12:34:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"542087",2011-01-25 12:35:00,"United Kingdom"
"C542088",2011-01-25 12:36:00,"France"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"542090",2011-01-25 12:39:00,"United Kingdom"
"C542089",2011-01-25 12:39:00,"France"
"C542089",2011-01-25 12:39:00,"France"
"C542091",2011-01-25 12:41:00,"United Kingdom"
"C542091",2011-01-25 12:41:00,"United Kingdom"
"C542091",2011-01-25 12:41:00,"United Kingdom"
"C542092",2011-01-25 12:45:00,"United Kingdom"
"C542092",2011-01-25 12:45:00,"United Kingdom"
"C542092",2011-01-25 12:45:00,"United Kingdom"
"C542092",2011-01-25 12:45:00,"United Kingdom"
"C542092",2011-01-25 12:45:00,"United Kingdom"
"C542092",2011-01-25 12:45:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"542093",2011-01-25 12:46:00,"United Kingdom"
"C542094",2011-01-25 12:47:00,"United Kingdom"
"C542094",2011-01-25 12:47:00,"United Kingdom"
"C542095",2011-01-25 12:49:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"542096",2011-01-25 12:52:00,"United Kingdom"
"C542097",2011-01-25 12:52:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542098",2011-01-25 13:04:00,"United Kingdom"
"542099",2011-01-25 13:10:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"542100",2011-01-25 13:15:00,"United Kingdom"
"C542101",2011-01-25 13:15:00,"Germany"
"C542101",2011-01-25 13:15:00,"Germany"
"C542101",2011-01-25 13:15:00,"Germany"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542102",2011-01-25 13:26:00,"Singapore"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"542103",2011-01-25 13:26:00,"United Kingdom"
"C542104",2011-01-25 13:26:00,"United Kingdom"
"C542104",2011-01-25 13:26:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542105",2011-01-25 13:35:00,"United Kingdom"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542106",2011-01-25 13:37:00,"Germany"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542107",2011-01-25 13:38:00,"United Kingdom"
"542108",2011-01-25 13:43:00,"United Kingdom"
"542108",2011-01-25 13:43:00,"United Kingdom"
"542108",2011-01-25 13:43:00,"United Kingdom"
"542108",2011-01-25 13:43:00,"United Kingdom"
"542108",2011-01-25 13:43:00,"United Kingdom"
"542108",2011-01-25 13:43:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
"542109",2011-01-25 13:44:00,"United Kingdom"
